LAMMPS data file via write_data, version 30 Mar 2026, timestep = 14000, units = metal

500 atoms
4 atom types

-0.21051495216983618 18.010514952169803 xlo xhi
-0.21051495216983618 18.010514952169803 ylo yhi
-0.21051495216983618 18.010514952169803 zlo zhi

Masses

1 58.933
2 51.96
3 55.847
4 58.69

Atoms # atomic

3 4 1.6005286802780967 -0.12804913363333598 2.228146845481237 0 0 0
2 3 1.5691809530629015 2.0260111029284307 0.4984400846849829 0 0 0
8 1 3.2314901828690243 1.9997041688859896 2.2425754770247663 0 0 0
6 2 5.017888053194968 1.9189439439514895 0.4878513231532349 0 0 0
9 4 6.991064059092663 0.2207670736746633 0.37219055637237064 0 0 0
7 3 5.0986432137124025 0.08368379928801023 2.168909837546981 0 0 0
12 3 7.154172746400812 2.0269788174401198 2.116414801502028 0 0 0
10 3 9.148491447606183 1.5625042666082694 0.23975645443439175 0 0 0
11 1 8.563424309201368 0.17719044402876238 2.224593302280516 0 0 0
16 4 10.57550009874941 1.7471507336888832 2.1998925105955847 0 0 0
13 3 10.699518611814542 18.005956402002802 -0.06176285127402853 0 -1 0
14 3 12.270434791466604 1.895453757407335 -0.10164708967885337 0 0 0
15 3 12.36152333048519 0.2674537179896835 2.033060503394974 0 0 0
20 4 13.99530373721177 2.09788394205323 2.162378610095476 0 0 0
17 4 13.915230066246384 0.174701978970199 0.24332057544898067 0 0 0
1 3 17.771639760977884 0.3219977664573723 0.2375981137699676 -1 0 0
4 3 0.022452059161398252 2.187340484880558 2.2796223523355112 0 0 0
18 2 15.842335165096118 2.0760723531964786 0.40571877013804025 0 0 0
19 2 15.861658115024019 0.10403151598865074 1.7739879300508203 0 0 0
23 3 1.658436630056846 4.019178579839496 2.308421366199986 0 0 0
22 2 1.4436681098628408 5.738641594601416 0.0689889200213637 0 0 0
43 2 1.5926026282037622 7.319744791587549 2.3333777984408925 0 0 0
25 2 3.02019098182751 3.676455885622718 0.3061467420072135 0 0 0
27 2 5.102095323887219 3.949674937173895 2.1233834358265007 0 0 0
28 4 3.4256539319486223 5.736639587487393 2.2215630841017107 0 0 0
26 2 5.010448090263921 5.4136755922017 -0.040872552885413055 0 0 0
32 2 7.190376685186602 5.351570967618372 2.060935344162114 0 0 0
29 4 6.986765022941646 3.4346751434252005 0.1829481770341761 0 0 0
31 1 8.662255967652223 3.846506556172182 1.9879000606279993 0 0 0
30 1 8.540080268237825 5.485553440090018 0.28885049180690364 0 0 0
36 3 10.534257316920106 5.495096498159326 2.0096570541522327 0 0 0
33 3 10.657356511915975 3.7425864953246295 -0.00790679196159605 0 0 0
35 3 11.989519080520408 3.385634560181137 1.8424602510060009 0 0 0
34 1 12.65046834945161 5.825695266613326 0.17516703406857853 0 0 0
24 1 -0.1992493670563391 5.672923726284379 2.103032785681522 0 0 0
40 2 14.150394036218835 5.651491828223542 2.020356191364161 0 0 0
37 4 14.210863707861657 3.8348323535011204 0.23264750204901724 0 0 0
21 2 17.89406336521126 3.6717162297194204 0.447059793234038 -1 0 0
39 4 16.025693910207004 3.707638188382462 2.264167771364929 0 0 0
38 3 16.147208894032836 5.778643148328055 0.4386389786224181 0 0 0
42 3 1.4439767005162731 8.91826246003137 0.2733784150519404 0 0 0
48 1 3.191671856445401 9.231859828552672 2.0079538637314993 0 0 0
45 2 3.241248326212352 7.4365052423195035 0.206111813215046 0 0 0
47 4 5.105300772077683 7.5686484866637 1.9304789542542724 0 0 0
52 3 7.039571962973971 9.384590182070081 2.0393204145306147 0 0 0
49 4 6.760343580437487 7.285810406535087 0.3090967468581016 0 0 0
46 4 5.300242214035413 9.366399697291698 0.20557677636110244 0 0 0
53 3 10.446870729619382 7.665543532324446 0.34352169715447023 0 0 0
51 3 8.691907187584029 7.356974957830808 2.062172888006343 0 0 0
50 2 8.53094617657431 9.37221497677589 0.10872346186079135 0 0 0
